1	773108	774170	2	2	1	0	1	25
1	788939	789919	2	2	0	0	1	27
1	788939	790931	2	2	0	0	1	27
1	790179	790931	2	2	0	1	0	32
1	805892	808573	2	2	1	1	2	26
1	808624	810066	2	2	1	1	0	24
1	810171	817372	2	2	1	4	0	29
1	818199	827483	2	2	0	1	0	23
1	827776	829002	1	1	1	2	0	31
1	827854	829002	1	1	1	2	0	32
1	829105	847653	1	1	1	2	0	36
1	829105	851926	1	1	1	1	0	25
1	839487	839570	2	2	0	1	0	30
1	847807	849483	1	1	1	1	0	14
1	847807	851926	1	1	1	1	0	13
1	849603	851926	1	1	1	1	0	18
1	852090	852670	1	1	1	0	1	3
1	852111	852670	1	1	1	1	1	8
1	852234	852670	1	1	1	0	1	3
1	852767	853390	1	1	1	0	1	31
1	944801	945041	2	2	1	6	0	37
1	944801	945056	2	2	1	3	0	37
1	945147	945517	2	2	1	14	0	37
1	945654	946172	2	2	1	6	0	35
1	946287	946401	2	2	1	5	0	31
1	946546	948130	2	2	1	2	0	31
1	948233	948489	2	2	1	4	0	34
1	948604	951126	2	2	1	3	0	10
1	951239	951999	2	2	1	5	0	37
1	952140	952411	2	2	1	2	0	34
1	952601	953174	2	2	1	7	0	34
1	953289	953781	2	2	1	3	0	37
1	953893	954003	2	2	1	4	0	38
1	954083	955922	2	2	1	5	0	29
1	954524	955922	2	2	1	2	0	28
1	956014	956094	2	2	1	8	0	37
1	956216	956893	2	2	1	4	0	30
1	957026	957098	2	2	1	3	0	15
1	957274	958928	2	2	1	1	0	13
1	959082	959214	2	2	1	8	0	32
1	961553	961628	1	3	1	2	0	11
1	963254	963336	1	1	1	1	0	18
1	963505	963919	1	1	1	2	0	31
1	964009	964106	1	1	1	1	0	6
1	964168	964348	1	1	1	2	0	22
1	964181	964348	1	1	1	2	0	23
1	964531	964962	1	1	1	2	0	35
1	971007	971076	1	1	1	1	0	26
1	971405	972074	1	1	1	1	0	20
1	999433	999525	2	2	1	1	0	22
1	999614	999865	2	2	1	1	0	24
1	999788	999865	2	2	1	1	0	21
1	1013577	1013983	1	1	1	144	0	38
1	1014043	1014420	2	2	0	1	0	23
1	1014158	1014217	2	2	0	1	0	35
1	1029643	1030744	1	1	0	0	1	16
1	1029685	1030744	1	1	0	0	1	16
1	1030157	1030744	1	1	0	0	1	16
1	1030634	1030716	1	1	0	1	0	13
1	1065834	1068560	2	2	0	1	0	35
1	1065834	1069306	2	2	0	3	0	24
1	1082988	1083914	2	2	1	1	0	25
1	1082988	1084352	2	2	1	1	0	13
1	1084507	1085877	2	2	1	1	0	3
1	1086013	1087138	2	2	1	2	0	4
1	1087205	1087501	2	2	1	1	0	6
1	1090429	1091471	2	2	1	2	0	16
1	1091566	1091990	2	2	1	1	0	29
1	1099334	1099561	1	1	0	0	1	29
1	1099485	1099559	1	1	0	1	0	36
1	1099639	1099717	1	1	0	1	0	36
1	1099639	1099792	1	1	0	0	1	20
1	1123716	1124005	2	2	0	1	0	25
1	1124115	1124138	2	2	0	1	0	20
1	1203969	1204033	2	2	1	1	0	4
1	1204237	1204398	2	2	1	3	0	37
1	1205493	1206384	2	2	1	1	0	23
1	1211626	1211703	2	2	1	10	0	33
1	1211833	1211941	2	2	1	8	0	35
1	1211833	1212079	2	2	1	2	0	5
1	1212139	1212637	2	2	1	17	0	37
1	1212705	1212991	2	2	1	11	0	36
1	1213094	1213662	2	2	1	5	0	32
1	1213786	1213982	2	2	1	5	0	34
1	1217007	1228547	1	1	0	1	0	33
1	1217689	1218457	2	2	1	19	0	35
1	1218634	1218768	2	2	1	9	0	33
1	1218928	1223243	2	2	1	15	0	37
1	1220731	1223243	2	2	0	2	0	33
1	1223358	1223831	2	2	1	19	0	37
1	1223969	1228467	2	2	1	18	0	27
1	1228578	1228610	1	1	0	1	0	33
1	1228947	1231891	2	2	1	6	0	31
1	1250474	1263345	2	2	0	1	0	24
1	1255488	1256044	2	2	1	23	0	37
1	1256126	1256991	2	2	1	23	0	33
1	1257131	1257207	2	2	1	37	0	34
1	1257311	1263345	2	2	1	28	1	35
1	1257311	1273498	2	2	1	1	0	37
1	1262391	1263345	2	2	1	1	0	3
1	1263387	1267861	2	2	1	20	1	38
1	1263387	1273665	2	2	1	6	0	23
1	1267993	1273376	2	2	1	1	0	3
1	1267993	1273665	2	2	1	10	0	33
1	1288038	1290270	1	1	1	1	0	11
1	1293934	1294089	2	2	1	2	0	10
1	1294200	1294401	2	2	1	1	0	5
1	1294817	1295446	2	2	1	1	0	19
1	1296110	1296210	2	2	1	1	0	17
1	1296281	1296424	2	2	1	1	0	29
1	1298680	1299344	2	2	1	1	0	12
1	1299357	1299830	2	2	1	1	0	12
1	1300069	1300157	2	2	1	1	0	18
1	1300693	1301987	2	2	1	2	0	16
1	1303282	1304085	2	2	1	1	0	28
1	1304144	1307768	2	2	1	1	0	11
1	1308721	1308914	1	1	1	7	0	37
1	1308973	1309085	1	1	1	3	1	30
1	1309274	1309453	1	1	1	7	0	34
1	1309604	1309680	1	1	1	8	0	36
1	1309852	1310633	1	1	1	9	0	33
1	1310689	1310908	1	1	1	16	0	32
1	1311072	1311329	1	1	1	11	0	33
1	1311834	1311896	1	1	0	1	0	20
1	1311925	1312017	2	2	1	19	0	37
1	1312148	1312225	2	2	1	24	0	33
1	1312369	1312439	2	2	1	8	0	26
1	1312502	1312592	2	2	1	11	0	33
1	1312701	1312786	2	2	1	13	0	34
1	1312950	1313034	2	2	1	16	0	36
1	1313125	1313508	2	2	1	9	0	30
1	1313593	1313731	2	2	1	10	0	36
1	1313922	1314300	2	2	1	17	0	33
1	1314366	1314823	2	2	1	11	0	32
1	1314963	1315403	2	2	1	15	0	34
1	1315439	1315519	2	2	1	14	0	31
1	1315619	1319295	2	2	1	16	0	37
1	1319434	1320455	2	2	1	1	0	23
1	1319525	1320455	2	2	1	23	0	37
1	1320530	1320995	2	2	1	21	0	37
1	1321094	1324580	2	2	1	9	0	38
1	1325103	1326835	1	1	1	2	0	33
1	1327033	1327240	1	1	1	8	0	37
1	1332807	1332920	1	1	1	1	0	32
1	1338437	1338521	2	2	1	1	0	9
1	1341806	1342052	2	2	1	1	0	11
1	1342157	1342362	2	2	1	1	0	14
1	1354107	1354192	2	2	1	1	0	26
1	1373903	1373999	2	2	1	92	0	36
1	1374024	1374287	2	2	0	1	0	24
1	1374271	1374361	2	2	0	1	0	13
1	1374446	1374704	2	2	1	89	1	38
1	1374446	1374996	2	2	0	1	0	15
1	1374591	1374704	2	2	1	2	0	25
1	1374791	1374996	2	2	1	3	0	31
1	1374791	1375074	2	2	1	2	0	24
1	1374791	1375153	2	2	1	65	3	35
1	1374791	1375258	2	2	0	2	0	33
1	1382389	1382465	1	1	0	0	1	31
1	1382428	1382504	1	1	0	1	0	29
1	1387583	1387776	2	2	1	12	0	34
1	1387870	1387953	2	2	1	6	0	33
1	1388066	1388625	2	2	1	1	0	13
1	1388066	1390229	2	2	1	15	0	38
1	1388744	1390229	2	2	1	2	0	12
1	1390372	1390458	2	2	1	10	0	26
1	1390564	1390765	2	2	1	9	0	35
1	1390866	1392678	2	2	1	3	0	38
1	1390866	1393395	2	2	1	1	0	34
1	1391576	1392678	2	2	1	2	0	31
1	1392804	1393395	2	2	1	17	0	38
1	1393461	1395393	2	2	1	16	0	36
1	1395511	1398596	2	2	0	1	0	17
1	1395515	1398232	2	2	1	14	0	33
1	1395538	1398232	2	2	1	1	0	33
1	1398343	1398596	2	2	1	22	0	38
1	1398672	1399018	2	2	1	12	0	29
1	1399686	1400157	1	3	1	2	0	16
1	1399690	1400157	1	1	1	3	0	36
1	1400250	1400604	1	1	1	1	0	21
1	1400304	1400604	1	1	1	9	0	36
1	1402251	1405808	2	2	0	2	0	34
1	1402257	1402461	2	2	0	1	0	23
1	1402257	1405802	2	2	0	2	0	36
1	1402257	1405808	2	2	1	153	0	37
1	1402602	1405808	2	2	1	3	0	34
1	1405887	1406225	2	2	1	3	0	37
1	1405887	1406908	2	2	1	143	2	38
1	1406347	1406908	2	2	1	2	0	23
1	1407020	1407130	2	2	1	110	1	37
1	1443522	1451183	1	1	0	0	1	18
1	1452435	1454344	1	1	1	0	3	34
1	1454501	1485781	1	1	0	0	1	16
1	1455917	1456224	1	1	1	0	2	36
1	1456350	1457128	1	1	1	0	3	38
1	1472090	1477273	1	1	1	2	1	15
1	1477351	1477750	1	1	0	3	0	31
1	1477351	1478643	1	1	1	0	1	18
1	1478746	1479048	1	1	1	0	3	33
1	1479109	1480866	1	1	1	0	5	28
1	1480937	1482137	1	1	1	0	4	37
1	1482304	1482544	1	1	1	2	1	31
1	1482304	1520306	1	1	0	0	2	24
1	1482615	1485015	1	1	1	1	3	34
1	1482823	1485015	1	1	0	1	0	24
1	1485172	1485781	1	1	1	0	2	16
1	1485839	1486109	1	1	1	1	2	38
1	1485839	1523838	1	1	0	0	1	26
1	1486236	1486543	1	1	1	0	2	36
1	1486669	1487862	1	1	1	0	4	33
1	1487915	1489203	1	1	1	1	1	28
1	1488168	1502089	1	1	0	1	0	17
1	1489275	1489691	1	1	1	4	2	29
1	1489275	1490256	1	1	1	0	3	33
1	1490425	1490562	1	1	1	2	0	19
1	1490672	1495484	1	1	1	2	0	29
1	1505192	1509204	1	1	0	1	0	32
1	1512474	1516011	1	1	1	1	0	34
1	1516089	1517310	1	1	1	1	1	18
1	1517413	1517715	1	1	1	1	3	33
1	1517776	1518920	1	1	1	1	5	35
1	1518991	1520140	1	1	1	0	4	37
1	1520307	1520547	1	1	1	0	1	27
1	1520618	1522743	1	1	1	2	0	34
1	1522900	1523510	1	1	1	2	0	22
1	1523568	1523838	1	1	1	1	0	20
1	1523965	1524272	1	1	1	2	1	36
1	1524398	1525239	1	1	1	0	1	38
1	1525292	1526460	1	1	1	1	0	25
1	1526532	1527694	1	1	1	1	0	25
1	1531179	1568895	1	1	0	2	0	31
1	1542168	1543868	2	2	1	90	0	38
1	1543988	1544862	2	2	1	68	0	38
1	1545003	1564772	2	2	1	79	0	37
1	1564917	1571353	2	2	0	1	0	15
1	1564917	1574477	2	2	1	37	1	38
1	1579502	1579944	2	2	0	1	0	25
1	1613895	1614586	2	2	0	4	0	37
1	1615634	1616507	1	1	1	1	0	36
1	1616615	1623388	1	1	1	1	0	28
1	1623700	1623773	1	1	1	1	0	8
1	1625429	1625545	1	1	1	1	0	34
1	1626755	1626836	1	1	1	1	0	4
1	1627445	1627672	1	1	1	3	0	15
1	1627830	1628018	1	1	1	5	0	37
1	1628723	1629132	1	1	1	3	0	24
1	1629312	1629384	1	1	1	7	0	28
1	1629312	1629394	1	1	0	1	0	16
1	1629312	1629638	1	1	1	4	0	26
1	1629567	1629638	1	1	1	14	0	32
1	1629705	1630291	1	1	1	19	0	37
1	1635857	1635936	2	2	1	0	6	34
1	1637203	1637407	2	2	1	1	0	24
1	1638591	1640276	2	2	1	0	1	30
1	1641114	1641661	2	2	1	0	1	17
1	1641821	1641905	2	2	1	0	2	36
1	1642002	1642385	2	2	1	0	3	37
1	1642509	1645125	2	2	1	3	10	37
1	1642509	1649498	2	2	1	1	0	9
1	1645263	1649498	2	2	1	2	8	37
1	1645305	1645459	2	2	1	0	1	4
1	1649638	1652438	2	2	1	12	2	35
1	1649638	1652468	2	2	0	2	1	33
1	1652567	1655368	2	2	1	26	20	35
1	1655485	1657255	2	2	1	6	20	37
1	1655485	1657374	2	2	1	11	55	37
1	1657282	1657374	2	2	0	0	1	26
1	1657303	1657374	2	2	1	3	9	28
1	1657499	1658913	2	2	1	34	7	37
1	1662854	1728763	2	2	0	0	2	20
1	1663530	1664399	1	3	0	0	1	15
1	1666020	1668326	2	2	1	2	1	36
1	1667192	1673748	1	1	0	0	1	19
1	1668473	1669663	2	2	1	2	0	28
1	1671600	1675462	2	2	0	0	1	19
1	1671630	1675462	2	2	1	2	0	27
1	1671734	1672393	2	2	0	1	0	36
1	1674954	1675462	2	2	0	1	0	29
1	1675591	1676063	2	2	1	0	4	33
1	1676200	1676377	2	2	1	1	2	35
1	1676847	1690975	2	2	1	1	0	35
1	1676847	1692448	2	2	1	2	2	18
1	1681312	1712629	2	4	0	1	0	24
1	1692489	1692564	1	3	0	0	1	27
1	1703000	1703079	2	2	1	0	6	34
1	1703625	1703823	2	2	1	1	0	25
1	1703941	1704038	2	2	1	2	0	37
1	1705733	1707408	2	2	1	1	1	30
1	1708246	1708793	2	2	1	0	1	17
1	1708953	1709037	2	2	1	0	2	36
1	1709134	1709517	2	2	1	1	3	37
1	1709641	1712263	2	2	1	12	12	37
1	1709641	1719357	2	2	0	0	1	32
1	1712401	1716345	2	2	1	12	10	38
1	1712401	1719327	2	2	0	0	1	26
1	1716479	1716688	2	2	0	1	0	22
1	1716479	1719327	2	2	1	16	1	25
1	1716479	1719357	2	2	1	13	1	35
1	1718751	1720208	2	4	0	0	1	13
1	1718946	1719162	1	1	0	0	3	33
1	1719456	1721595	2	2	1	102	8	38
1	1721097	1723592	1	3	0	1	0	32
1	1721712	1722587	2	2	1	8	18	37
1	1721712	1722707	2	2	1	47	53	37
1	1722614	1722707	2	2	0	0	1	26
1	1722635	1722707	2	2	1	5	9	28
1	1722832	1723799	2	2	1	4	2	27
1	1722832	1723948	2	2	1	2	3	28
1	1722832	1724257	2	2	1	71	34	37
1	1729440	1730305	1	3	0	0	1	15
1	1738449	1738921	2	2	1	1	4	33
1	1739058	1739235	2	2	1	0	2	27
1	1739705	1744250	2	2	1	2	0	17
1	1739705	1745723	2	2	1	0	1	10
1	1745764	1745839	1	3	0	0	1	27
1	1753061	1753566	2	2	1	2	0	32
1	1753650	1754050	2	2	1	2	0	29
1	1754384	1754543	2	2	1	3	0	11
1	1755477	1756257	2	2	1	1	0	27
1	1756344	1756502	2	2	1	1	0	9
1	1757311	1761951	2	2	1	2	0	5
1	1762036	1765227	2	2	1	1	0	28
1	1765447	1778288	2	2	1	1	0	32
1	1765447	1779904	2	2	1	1	0	22
1	1767980	1830970	2	4	0	0	2	15
1	1787054	1787321	2	2	1	2	0	29
1	1787438	1789052	2	2	1	8	0	32
1	1789270	1790394	2	2	1	4	0	36
1	1790597	1793244	2	2	1	4	0	30
1	1794921	1841122	2	2	0	1	0	30
1	1804582	1806474	2	2	1	2	0	21
1	1806539	1815755	2	2	1	5	0	33
1	1815863	1817836	2	2	1	5	0	34
1	1817876	1825396	2	2	1	8	0	26
1	1825500	1839189	2	2	1	4	0	37
1	1839239	1890819	2	2	1	1	0	33
1	1867203	1909626	1	1	0	0	1	26
1	1897016	1897734	2	4	0	1	0	17
1	1900754	1905947	2	4	0	0	1	31
1	1903812	1913795	2	4	0	0	1	37
1	1918163	1918252	2	2	1	3	0	36
1	1934701	1935098	1	1	0	1	0	31
1	2056574	2059540	1	1	1	3	0	29
1	2059592	2135261	1	1	1	2	0	16
1	2122232	2122528	1	1	0	0	1	21
1	2122232	2122960	1	1	0	0	1	21
1	2122232	2123318	1	1	0	0	1	21
1	2122587	2123336	1	1	0	1	0	29
1	2135348	2144209	1	1	1	2	0	27
1	2144342	2146026	1	1	1	1	0	34
1	2145512	2146026	1	1	1	1	0	3
1	2146109	2148871	1	1	1	1	0	21
1	2147148	2147209	2	2	0	0	1	22
1	2147148	2147630	2	2	0	0	1	22
1	2147148	2147793	2	2	0	0	1	22
1	2150979	2155994	1	1	1	3	0	21
1	2172191	2172300	1	1	1	2	0	26
1	2172389	2173896	1	1	1	2	0	28
1	2174017	2174753	1	1	1	1	0	11
1	2174834	2175223	1	1	1	3	0	24
1	2175314	2184582	1	1	1	1	0	17
1	2184699	2184921	1	1	1	5	0	27
1	2185514	2193638	2	2	1	1	0	18
1	2189758	2193638	2	2	0	1	0	35
1	2189782	2192844	2	2	1	2	0	35
1	2189782	2193638	2	2	1	25	0	36
1	2192976	2193638	2	2	1	6	0	16
1	2193911	2193997	2	2	1	47	0	36
1	2193911	2194027	2	2	0	2	0	36
1	2193911	2194057	2	2	0	1	0	20
1	2193911	2194687	2	2	1	3	0	35
1	2194134	2194687	2	2	1	19	0	36
1	2219626	2220260	1	1	0	0	1	29
1	2295706	2295728	1	3	0	1	0	29
1	2336549	2336716	2	2	1	1	0	27
1	2336851	2357431	2	2	1	1	0	23
1	2341589	2371106	1	3	0	1	0	33
1	2357599	2358591	2	2	1	1	0	3
1	2358648	2372564	2	2	0	1	0	27
1	2372592	2374460	2	2	1	5	0	33
1	2374558	2384977	2	2	1	1	0	4
1	2385066	2385806	2	2	1	1	0	27
1	2385898	2387418	2	2	1	1	0	20
1	2387530	2388238	2	2	1	2	0	24
1	2391959	2393207	1	1	0	1	0	34
1	2391959	2393269	1	1	0	2	0	37
1	2391959	2394646	1	1	0	2	0	36
1	2391959	2395783	1	1	1	20	0	37
1	2392127	2393269	1	1	0	1	0	28
1	2393356	2395783	1	1	0	4	0	36
1	2394729	2395783	1	1	0	1	0	31
1	2395872	2397115	1	1	1	64	0	38
1	2395872	2400856	1	1	0	4	0	35
1	2395872	2403034	1	1	0	1	0	33
1	2397221	2399414	1	1	1	67	0	38
1	2397221	2400856	1	1	1	1	0	12
1	2399515	2400856	1	1	1	47	0	37
1	2400936	2402206	1	1	1	69	1	37
1	2402343	2403034	1	1	1	68	0	37
1	2405835	2406483	2	2	1	3	0	34
1	2406620	2406719	2	2	1	1	0	22
1	2406896	2408451	2	2	1	3	0	37
1	2408859	2410370	2	2	1	1	0	15
1	2410452	2412390	2	2	1	1	0	19
1	2416013	2425708	1	1	0	2	0	28
1	2416530	2425708	1	1	0	1	0	27
1	2416739	2425708	1	1	0	2	0	28
1	2430630	2478475	1	1	1	1	0	17
1	2487001	2487172	1	1	1	1	0	12
1	2487377	2487597	1	1	1	1	0	27
1	2494949	2495487	1	1	1	2	0	33
1	2495571	2496606	1	1	1	1	0	32
1	2497011	2497501	1	1	1	2	0	37
1	2498648	2498743	1	1	1	1	0	23
1	2499231	2499640	1	1	1	1	0	28
1	2509061	2509861	2	2	1	7	0	37
1	2509931	2510056	2	2	1	2	0	30
1	2510158	2510677	2	2	1	3	0	18
1	2510749	2511337	2	2	1	4	0	23
1	2510783	2511337	2	2	1	1	0	37
1	2511388	2511627	2	2	1	2	0	38
1	2511684	2512887	2	2	1	1	0	28
1	2511684	2514001	2	2	0	1	0	28
1	2514090	2514353	2	2	1	4	0	27
1	2514467	2515561	2	2	1	1	0	32
1	2515718	2518163	2	2	1	2	0	32
1	2518265	2518515	2	2	1	4	0	10
1	2518598	2519142	2	2	1	1	0	21
1	2519325	2519800	2	2	1	1	0	7
1	2519955	2520321	2	2	1	1	0	31
1	2520415	2520722	2	2	1	2	0	35
1	2520907	2521100	2	2	1	2	0	35
1	2521316	2521717	2	2	1	2	0	22
1	2521801	2526463	2	2	1	1	0	27
1	2552320	2554100	2	2	0	2	0	27
1	2556262	2556584	1	1	1	2	0	19
1	2556734	2557725	1	1	1	13	0	37
1	2557835	2558342	1	1	1	10	0	31
1	2558362	2563503	2	4	0	1	0	22
1	2558469	2559822	1	1	1	18	0	37
1	2559979	2560623	1	1	1	27	0	37
1	2560715	2561672	1	1	1	30	0	36
1	2560715	2561776	1	1	1	2	0	19
1	2561673	2561776	1	1	0	1	0	20
1	2561816	2562864	1	1	1	21	0	32
1	2562897	2563147	1	1	1	22	0	33
1	2577897	2581559	1	1	0	8	0	37
1	2581651	2583369	1	1	1	8	0	38
1	2583496	2584124	1	1	1	10	0	37
1	2586592	2587090	1	1	1	1	0	18
1	2587296	2587740	1	1	1	1	0	19
1	2587793	2588389	1	1	1	2	0	24
1	2588454	2588549	1	1	1	3	0	12
1	2588626	2588921	1	1	1	2	0	25
1	2589041	2589409	1	1	1	1	0	20
1	2591090	2591556	2	4	1	16	0	31
1	2591090	2592654	2	2	0	1	0	38
1	2591634	2591931	2	2	1	7	0	35
1	2592028	2592654	2	2	1	7	0	22
1	2592028	2592672	2	2	0	1	0	15
1	2648714	2648968	1	1	0	1	0	13
1	2756713	2775437	1	1	0	1	0	19
1	3490590	3490911	2	2	1	9	0	28
1	3490960	3492638	2	2	1	5	0	32
1	3492768	3493770	2	2	1	3	0	35
1	3493900	3493995	2	2	1	1	0	36
1	3494125	3494370	2	2	1	5	0	37
1	3494500	3494612	2	2	1	1	0	3
1	3496019	3496654	2	2	1	1	0	29
1	3497362	3498370	2	2	1	1	0	24
1	3498500	3498697	2	2	1	1	0	3
1	3498827	3499137	2	2	1	1	0	20
1	3499717	3499795	2	2	1	2	0	37
1	3499925	3500632	2	2	1	2	0	15
1	3501922	3505207	2	2	1	1	0	19
1	3505343	3505421	2	2	1	1	0	11
1	3506237	3507794	2	2	1	1	0	22
1	3507924	3508557	2	2	1	2	0	36
1	3509246	3509869	2	2	1	4	0	28
1	3509993	3510782	2	2	1	3	0	29
1	3510903	3511549	2	2	1	3	0	22
1	3511688	3512005	2	2	1	3	0	17
1	3512129	3514549	2	2	1	2	0	37
1	3514673	3515401	2	2	1	4	0	28
1	3515528	3524123	2	2	1	9	0	30
1	3524247	3531079	2	2	1	3	0	22
1	3525083	3531079	2	2	0	1	0	29
1	3625274	3625423	1	1	1	6	0	23
1	3625516	3625712	1	1	1	2	0	8
1	3625890	3627499	1	1	1	2	0	30
1	3627654	3628408	1	1	1	3	0	33
1	3631118	3631465	2	2	1	2	0	29
1	3631658	3632212	2	2	1	2	0	26
1	3632339	3633397	2	2	1	4	0	33
1	3633504	3634996	2	2	1	2	0	11
1	3635075	3635159	2	2	1	3	0	31
1	3635295	3635943	2	2	1	3	0	25
1	3636031	3636994	2	2	1	3	0	33
1	3637099	3638749	2	2	1	2	0	35
1	3638823	3646665	2	2	1	3	0	29
1	3646783	3647407	2	2	1	4	0	36
1	3647561	3649930	2	2	1	2	0	35
1	3737855	3740232	2	2	1	3	0	13
1	3740388	3742803	2	2	1	3	0	29
1	3742958	3743060	2	2	1	1	0	16
1	3743191	3745606	2	2	1	3	0	24
1	3748633	3794773	1	3	0	0	1	13
1	3757709	3793980	1	1	0	0	1	38
1	3781337	3781511	2	2	1	2	0	26
1	3781602	3782660	2	2	1	3	0	27
1	3782764	3783995	2	2	1	4	1	29
1	3784112	3785086	2	2	1	5	0	24
1	3785204	3786848	2	2	1	2	0	27
1	3787311	3795861	2	2	1	2	0	36
1	3829998	3831045	2	2	1	2	0	21
1	3831223	3833861	2	2	1	2	0	37
1	3834036	3834924	2	2	1	3	0	28
1	3835093	3836494	2	2	1	1	0	28
1	3837520	3838963	2	2	1	2	0	26
1	3839120	3839607	2	2	1	3	0	29
1	3839777	3844906	2	2	1	2	0	27
1	3844984	3845288	2	2	1	3	0	37
1	3845352	3847474	2	2	1	1	0	11
1	3847614	3848607	2	2	1	5	0	34
1	3848782	3852294	2	2	1	1	0	27
1	3851803	3852294	2	2	1	1	0	35
1	3852422	3856888	2	2	1	4	0	30
1	3858867	3865811	1	1	1	1	0	16
1	3866001	3867973	1	1	1	1	0	25
1	3866399	3867973	1	3	1	1	0	37
1	3868054	3869604	1	1	1	2	0	15
1	3869776	3872471	1	1	1	2	0	34
1	3874447	3874758	2	2	0	0	1	26
1	3874603	3874758	2	2	0	0	1	26
1	3874681	3874758	2	2	0	0	1	26
1	3890074	3890568	2	2	1	2	0	37
1	3891058	3891625	2	2	1	1	0	27
1	3891058	3892882	2	2	1	2	0	8
1	3892997	3900171	2	2	1	4	0	19
1	4077300	4077821	2	2	0	0	1	24
1	4077358	4077821	2	2	0	0	1	24
1	4077416	4077821	2	2	0	0	1	24
1	4077474	4077821	2	2	0	0	1	24
1	4077532	4077821	2	2	0	0	1	24
1	4077590	4077821	2	2	0	0	1	24
1	4077648	4077821	2	2	0	0	1	24
1	4077706	4077821	2	2	0	0	1	24
1	4077764	4078247	2	2	0	0	1	18
1	4077778	4078087	2	2	0	0	1	28
1	4077778	4078261	2	2	0	0	1	28
1	4077836	4078087	2	2	0	0	1	28
1	4077836	4078261	2	2	0	0	1	28
1	4077880	4078653	2	2	0	0	1	22
1	4077996	4078247	2	2	0	0	1	18
1	4078010	4078087	2	2	0	0	1	28
1	4078010	4078261	2	2	0	0	1	28
1	4078132	4078595	2	2	0	0	1	35
1	4078132	4078653	2	2	0	0	2	24
1	4078132	4078769	2	2	0	0	2	24
1	4078306	4078595	2	2	0	0	1	35
1	4078306	4078653	2	2	0	0	2	24
1	4078306	4078769	2	2	0	0	2	24
1	4078596	4078711	2	2	0	0	1	35
1	4352011	4352298	1	1	0	0	1	27
1	4712700	4769852	1	1	1	2	0	20
1	4774559	4777400	1	1	1	1	0	8
1	5088312	5095914	1	1	0	0	1	24
1	5333195	5333220	0	0	0	3	0	32
1	5864034	5864337	2	2	1	2	0	13
1	5867897	5873251	2	2	1	1	0	29
1	5957651	5957702	2	2	0	0	2	25
1	5992789	6018634	1	1	1	4	0	30
1	5992789	6040516	1	1	1	1	0	16
1	6024104	6024246	1	3	0	1	0	27
1	6026446	6040516	1	1	1	4	0	22
1	6040646	6041830	1	1	1	3	0	23
1	6040646	6072754	1	1	1	4	0	34
1	6041873	6072754	1	1	1	2	0	25
1	6055645	6056333	2	2	0	1	0	17
1	6072799	6073732	1	1	1	10	0	38
1	6073771	6082194	1	1	1	7	0	32
1	6082275	6085203	1	1	1	5	0	36
